개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3010000,3010000-103-1993-02410,19931005,,03,폐업,02,폐업,19941231,,,,0207768717,132.92,100845,서울특별시 중구 을지로2가 163-5번지 ,,,짚시,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198740.493068353    ,451509.114734544    ,단란주점,0,0,기타,갑,상수도전용,,,,,,,,,N,132.92,,,
3010000,3010000-103-1993-02411,19931006,,03,폐업,02,폐업,20000529,,,,02   0,35.13,100864,서울특별시 중구 태평로2가 69-13번지 ,,,베르샤체주점,2001-04-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197870.760842967    ,451109.466184929    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,35.13,,,
3010000,3010000-103-1993-02413,19931006,,03,폐업,02,폐업,19990625,,,,0222658592,135.29,100890,서울특별시 중구 신당동 304-483번지 ,,,만남,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201084.074571634    ,451091.622869933    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,135.29,,,
3010000,3010000-103-1993-02414,19931008,,03,폐업,02,폐업,20020708,,,,0202684990,78.80,100411,서울특별시 중구 광희동1가 103-1번지 ,,,혜성,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200439.103840739    ,451395.648468643    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,78.8,,,
3010000,3010000-103-1993-02415,19931009,,03,폐업,02,폐업,20110330,,,,0207533241,102.32,100803,서울특별시 중구 남대문로5가 580-0번지 ,,,초원,2011-04-05 14:39:05,I,2018-08-31 23:59:59.0,단란주점,197676.735448276    ,450271.308724138    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,102.32,,,
3010000,3010000-103-1993-02416,19931012,,03,폐업,02,폐업,19960325,,,,02 2320262,24.00,100420,서울특별시 중구 무학동 37-2번지 ,,,장군,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201254.221729356    ,451260.434052164    ,단란주점,1,1,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,24,,,
3010000,3010000-103-1993-02417,19931012,,03,폐업,02,폐업,19941108,,,,0202319443,64.56,100450,서울특별시 중구 신당동 100-2번지 ,,,캐빈,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201388.301094134    ,451434.364771088    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,64.56,,,
3010000,3010000-103-1993-02418,19931013,,03,폐업,02,폐업,19990729,,,,02 7557711,62.64,100080,서울특별시 중구 북창동 66-0번지 지하동 1층호,,,초심,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197967.218104208    ,451154.283066178    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,62.64,,,
3010000,3010000-103-1993-02419,19931014,,03,폐업,02,폐업,20151230,,,,0202673559,60.49,100230,서울특별시 중구 수표동 56-3번지 ,서울특별시 중구 수표로 63-1 (수표동),04542,띠아모,2009-04-27 15:05:07,I,2018-08-31 23:59:59.0,단란주점,199003.096037905    ,451625.936357959    ,단란주점,,,,,,,,,,,,,,N,60.49,,,
3010000,3010000-103-1993-02424,19930903,,03,폐업,02,폐업,20001002,,,,02 7557711,82.08,100080,서울특별시 중구 북창동 66-0번지 ,,,초심,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197967.218104208    ,451154.283066178    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,82.08,,,
3010000,3010000-103-1993-02425,19930907,,03,폐업,02,폐업,19970401,,,,02 7773648,51.00,100180,서울특별시 중구 다동 166-0번지 ,,,카사브랑카,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198217.309166924    ,451709.930986481    ,단란주점,0,2,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,51,,,
3010000,3010000-103-1993-02426,19930908,,03,폐업,02,폐업,20110330,,,,0222337780,80.78,100870,서울특별시 중구 황학동 1128-0번지 ,,,낭낭,2011-04-05 14:25:27,I,2018-08-31 23:59:59.0,단란주점,201965.895380415    ,451801.446593955    ,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,80.78,,,
3010000,3010000-103-1993-02427,19930908,,03,폐업,02,폐업,20110330,,,,0202739225,59.48,100013,서울특별시 중구 충무로3가 30-11번지 ,,,한울타리,2011-04-05 14:26:42,I,2018-08-31 23:59:59.0,단란주점,199295.668204462    ,451211.414136517    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,59.48,,,
3010000,3010000-103-1993-02428,19930909,,01,영업/정상,01,영업,,,,,0222383916,61.17,100869,서울특별시 중구 황학동 641-0번지 ,서울특별시 중구 퇴계로87길 32 (황학동),04575,영미단란주점,2002-03-04 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201797.872285138    ,451628.469874125    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,61.17,,,
3010000,3010000-103-1993-02429,19930913,,03,폐업,02,폐업,20020321,,,,0222779644,78.00,100866,서울특별시 중구 필동1가 3-6번지 지하1층 ,,,윙크,2002-03-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199215.980905399    ,451084.356972474    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,78,,,
3010000,3010000-103-1993-02430,19930915,,03,폐업,02,폐업,19980901,,,,02 7526747,127.82,100094,서울특별시 중구 남대문로4가 17-1번지 ,,,갤러리,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197927.061588453    ,451051.974531943    ,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,127.82,,,
3010000,3010000-103-1993-02431,19930915,,03,폐업,02,폐업,19980713,,,,0200000000,63.13,100802,서울특별시 중구 남대문로5가 176-0번지 ,,,엠파이어,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197777.219963932    ,450637.28441221     ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,63.13,,,
3010000,3010000-103-1993-02432,19930915,,03,폐업,02,폐업,19940829,,,,0207791576,47.83,100800,서울특별시 중구 남대문로5가 63-8번지 ,,,초원의집,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197491.849792547    ,450601.839417971    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,47.83,,,
3010000,3010000-103-1993-02433,19930917,,03,폐업,02,폐업,20010821,,,,02,74.12,100800,서울특별시 중구 남대문로5가 63-20번지 ,,,우리,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197519.480472315    ,450619.07098399     ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,74.12,,,
3010000,3010000-103-1993-02434,19930917,,03,폐업,02,폐업,19970902,,,,02 2651517,76.55,100848,서울특별시 중구 을지로4가 156-1번지 ,,,짚시단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199951.086537603    ,451634.418806011    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,76.55,,,
3010000,3010000-103-1993-02435,19930917,,03,폐업,02,폐업,19941108,,,,0202787943,55.14,100300,서울특별시 중구 초동 19-23번지 ,,,그린엑스,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199274.189904528    ,451395.12596185     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,55.14,,,
3010000,3010000-103-1993-02436,19930922,,03,폐업,02,폐업,20000311,,,,02 7578412,29.99,100080,서울특별시 중구 북창동 14-5번지 ,,,자희,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198019.342041446    ,451266.082254663    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,29.99,,,
3010000,3010000-103-1994-02236,19941221,,03,폐업,02,폐업,19981009,,,,02 7522253,53.95,100800,서울특별시 중구 남대문로5가 35-3번지 ,,,한울,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197712.411703437    ,450711.057741693    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,53.95,,,
3010000,3010000-103-1994-02237,19941226,,03,폐업,02,폐업,20110330,,,,0222093038,52.70,100300,서울특별시 중구 초동 158-5번지 ,,,향원,2011-04-05 14:22:34,I,2018-08-31 23:59:59.0,단란주점,199166.232434684    ,451237.737732233    ,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,52.7,,,
3010000,3010000-103-1994-02238,19941228,,03,폐업,02,폐업,19951117,,,,02 2326640,66.33,100871,서울특별시 중구 황학동 2487-0번지 ,,,대명영상가요,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201962.76537651     ,451473.157996425    ,단란주점,0,0,기타,관리,상수도전용,,,,,,,,,N,66.33,,,
3010000,3010000-103-1994-02248,19941206,,03,폐업,02,폐업,19980827,,,,02 7773949,46.24,100080,서울특별시 중구 북창동 17-3번지 ,,,발리,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197978.620418953    ,451212.335041932    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,46.24,,,
3010000,3010000-103-1994-02250,19941026,,03,폐업,02,폐업,20100127,,,,02 7526677,84.07,100800,서울특별시 중구 남대문로5가 19-4번지 지하1층 ,,,체어맨,2002-02-05 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197671.955229016    ,450714.517202917    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,84.07,,,
3010000,3010000-103-1994-02251,19941026,,03,폐업,02,폐업,20110330,,,,0202968486,24.34,100411,서울특별시 중구 광희동1가 186-1번지 ,,,마이너리그,2004-02-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200568.213415357    ,451421.834677705    ,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,24.34,,,
3010000,3010000-103-1994-02252,19941028,,03,폐업,02,폐업,20220419,,,,02 3133030,80.30,100859,서울특별시 중구 중림동 398-6,서울특별시 중구 서소문로 12 (중림동),04503,소양강,2022-04-19 11:47:43,U,2021-12-03 22:01:00.0,단란주점,196691.269917831,450743.675359219,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1994-02253,19941028,,01,영업/정상,01,영업,,,,,0203921245,52.26,100859,서울특별시 중구 중림동 398-6번지 ,서울특별시 중구 서소문로 12 (중림동),04503,마당쇠,2007-02-01 00:00:00,I,2018-08-31 23:59:59.0,단란주점,196691.269917831    ,450743.675359219    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,52.26,,,
3010000,3010000-103-1994-02254,19941028,,03,폐업,02,폐업,19980618,,,,02 7788177,147.91,100080,서울특별시 중구 북창동 20-1번지 ,,,프레지던트,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197920.236962801    ,451125.626928878    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,147.91,,,
3010000,3010000-103-1994-02255,19941031,,03,폐업,02,폐업,19981210,,,,0202796356,75.00,100863,서울특별시 중구 충무로4가 32-16번지 ,,,예전단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199606.111306323    ,451137.895818696    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,75,,,
3010000,3010000-103-1994-02256,19941031,,03,폐업,02,폐업,20220621,,,,0203933900,139.11,100859,서울특별시 중구 중림동 398-7 지하1층,서울특별시 중구 서소문로 12-1 (중림동,지하1층),04503,보궁,2022-06-21 17:52:09,U,2021-12-05 22:03:00.0,단란주점,196700.114201277,450736.424294083,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1994-02258,19941105,,03,폐업,02,폐업,20020814,,,,0222798809,73.00,100015,서울특별시 중구 충무로5가 19-7번지 ,,,별천지,2002-05-13 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199815.763550928    ,451141.619094066    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,73,,,
3010000,3010000-103-1994-02259,19941107,,03,폐업,02,폐업,19980713,,,,0202532311,79.14,100826,서울특별시 중구 신당동 340-128번지 ,,,셀러리맨,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201041.069890268    ,450573.529819195    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,79.14,,,
3010000,3010000-103-1994-02260,19941110,,03,폐업,02,폐업,20070718,,,,0222357822,94.26,100893,서울특별시 중구 신당동 370-46번지 ,,,가는길오는길,2003-10-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201005.755772928    ,450640.027488025    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,94.26,,,
3010000,3010000-103-1994-02261,19941118,,03,폐업,02,폐업,20001201,,,,02 7764705,58.95,100802,서울특별시 중구 남대문로5가 222-0번지 ,,,팔도달란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197700.803289842    ,450597.810866318    ,단란주점,0,0,유흥업소밀집지역,기타,상수도(음용)지하수(주방용)겸용,,,,,,,,,N,58.95,,,
3010000,3010000-103-1994-02262,19941123,,03,폐업,02,폐업,20110330,,,,0207561188,97.84,100800,서울특별시 중구 남대문로5가 6-1번지 ,,,히어로,2011-04-05 14:39:24,I,2018-08-31 23:59:59.0,단란주점,197557.826758814    ,450718.748480199    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,97.84,,,
3010000,3010000-103-1994-02263,19941125,,03,폐업,02,폐업,19950928,,,,02 2740850,104.64,100851,서울특별시 중구 을지로6가 18-1번지 ,,,모두랑,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200799.089162526    ,451885.584987207    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,104.64,,,
3010000,3010000-103-1994-02264,19941125,,03,폐업,02,폐업,19960108,,,,02 7791367,52.90,100080,서울특별시 중구 북창동 105-0번지 ,,,블랙화이트,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198025.02439973     ,451080.031757893    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,52.9,,,
3010000,3010000-103-1994-02265,19941130,,03,폐업,02,폐업,19961212,,,,02   00000,77.12,100310,서울특별시 중구 오장동 69-12번지 ,,,그린,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199855.320902765    ,451374.926120261    ,단란주점,0,0,기타,지도,상수도전용,,,,,,,,,N,77.12,,,
3010000,3010000-103-1994-02267,19940711,,03,폐업,02,폐업,19961115,,,,02 7743886,77.53,100180,서울특별시 중구 다동 157-0번지 ,,,애플,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,77.53,,,
3010000,3010000-103-1994-02268,19940718,,03,폐업,02,폐업,20210616,,,,02 7761811,268.80,100861,서울특별시 중구 충무로2가 61-3 3층 ,서울특별시 중구 퇴계로 145, 3층 (충무로2가),04537,미라지,2021-06-16 15:10:53,U,2021-06-18 02:40:00.0,단란주점,198866.36491721     ,451021.050960516    ,단란주점,,,,,,,,,,,,,,N,268.8,,,
3010000,3010000-103-1994-02269,19940721,,03,폐업,02,폐업,19990503,,,,02,115.90,100800,서울특별시 중구 남대문로5가 21-1번지 ,,,한마음,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197714.607605825    ,450743.397885289    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,115.9,,,
3010000,3010000-103-1994-02270,19940725,,03,폐업,02,폐업,19991222,,,,0222640351,128.28,100411,서울특별시 중구 광희동1가 182-30번지 ,,,무쏘,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200540.491293859    ,451440.614319879    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,128.28,,,
3010000,3010000-103-1994-02272,19940727,,03,폐업,02,폐업,20000905,,,,02 7538883,52.30,100800,서울특별시 중구 남대문로5가 12-7번지 ,,,신바람,2000-11-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197607.509294686    ,450623.771286137    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,52.3,,,
3010000,3010000-103-1994-02273,19940810,,03,폐업,02,폐업,19960423,,,,0202386179,70.41,100420,서울특별시 중구 무학동 47-2번지 ,,,목마,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201245.375175242    ,451380.726183779    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,70.41,,,
3010000,3010000-103-1994-02274,19940819,,03,폐업,02,폐업,19980618,,,,02   00000,27.00,100080,서울특별시 중구 북창동 13-3번지 ,,,영시,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,27,,,
3010000,3010000-103-1994-02275,19940823,,03,폐업,02,폐업,19981215,,,,02 2693804,36.24,100310,서울특별시 중구 오장동 206-36번지 ,,,길목,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,36.24,,,
3010000,3010000-103-1994-02277,19940912,,03,폐업,02,폐업,19961128,,,,0202690436,28.88,100015,서울특별시 중구 충무로5가 77-3번지 ,,,음악세계,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199759.527758647    ,451053.517331369    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,28.88,,,
3010000,3010000-103-1994-02279,19940924,,03,폐업,02,폐업,20060321,,,,0222688075,79.55,100411,서울특별시 중구 광희동1가 98-0번지 ,,,광희,2000-05-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200411.522050783    ,451397.541417783    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,79.55,,,
3010000,3010000-103-1994-02280,19940924,,03,폐업,02,폐업,19980713,,,,0200000000,140.79,100080,서울특별시 중구 북창동 3-1번지 ,,,크럽멤버스,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198040.579691974    ,451264.651129221    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,140.79,,,
3010000,3010000-103-1994-02281,19940930,,03,폐업,02,폐업,20100412,,,,027579 440,46.25,100053,서울특별시 중구 회현동3가 1-9번지 ,,,사또,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198549.339120362    ,450918.565641607    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,46.25,,,
3010000,3010000-103-1994-02282,19941004,,03,폐업,02,폐업,20040719,,,,02 7732153,61.20,100011,서울특별시 중구 충무로1가 22-1번지 ,,,O2(오투),2004-03-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198508.094450853    ,451068.298405587    ,단란주점,0,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,61.2,,,
3010000,3010000-103-1994-02283,19940512,,03,폐업,02,폐업,20000828,,,,0222731233,145.77,100851,서울특별시 중구 을지로6가 18-21번지 ,,,만남의장소,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200573.641273539    ,451621.036467544    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,145.77,,,
3010000,3010000-103-1994-02284,19940509,,03,폐업,02,폐업,19971010,,,,02 2732769,96.70,100411,서울특별시 중구 광희동1가 187-2번지 ,,,오비일번지,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200511.769995529    ,451411.725370173    ,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,96.7,,,
3010000,3010000-103-1994-02285,19940512,,03,폐업,02,폐업,19950629,,,,02 2350005,135.25,100828,서울특별시 중구 신당동 361-58번지 ,,,부옹,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200816.423635319    ,450218.218667656    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,135.25,,,
3010000,3010000-103-1994-02286,19940512,,03,폐업,02,폐업,19950708,,,,0202384152,123.07,100868,서울특별시 중구 황학동 119-0번지 ,,,걸어서하늘까지,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201640.490129703    ,451801.077184272    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,123.07,,,
3010000,3010000-103-1994-02287,19940525,,03,폐업,02,폐업,20010104,,,,0222755171,78.74,100862,서울특별시 중구 충무로4가 149-3번지 ,,,명보단란주점,2001-01-04 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199420.586341522    ,451122.443782217    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,78.74,,,
